id,category_id,sku,ean13,name_it,name_en,name_fr,name_es,description_it,description_en,description_fr,description_es,description_short_it,description_short_en,description_short_fr,description_short_es,slug,price,wholesale_price,weight,width,height,depth,stock_quantity,active,brand,meta_title,meta_description,meta_keywords,image_url,created_at,updated_at,search_vector
140,12,NULL,NULL,BRACIERE IN ACCIAIO PER INSERTI EVACALOR," BRAZIER IN STEEL WITH FRAME AND SCREWS  FOR PELLET   INSERTS",BRASERO EN ACIER POUR INSERT EVACALOR,BRASERO EN ACERO PARA INSERTOS  EVACALOR,,,,,"BRACIERE IN ACCIAIO CON CORNICE E VITI 

PER INSERTI EVACALOR/PUNTOFUOCO",BRAZIER IN STEEL WITH FRAME AND SCREWS FOR EVACALOR / PUNTOFUOCO INSERTS,"BRASERO EN ACIER AVEC CADRE ET VIS

POUR INSERTS EVACALOR / PUNTOFUOCO","BRASERO CON TORNILLOS

PARA INSERTOS 

EVACALOR-PUNTO FUOCO",braciere-in-acciaio-per-inserti-evacalor,42.70,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/562-home_default/braciere-in-acciaio-per-inserti-evacalor.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'acciai':3A,10B 'brac':1A,8B 'cornic':12B 'evacalor':6A 'evacalor/puntofuoco':17B 'insert':5A,16B 'null':7A 'vit':14B"
141,20,NULL,NULL,"MANIGLIA RIMOVIBILE "," REMOVABLE HANDLE  ",POIGNEE AMOVIBLE,MANIJA REMOVIBLE,,,,,"MANIGLIA RIMOVIBILE 

PER STUFE EVACALOR/PUNTOFUOCO",REMOVABLE HANDLE FOR EVACALOR STOVES / PUNTOFUOCO,"POIGNEE AMOVIBLE

POUR POELES EVACALOR / PUNTOFUOCO","MANIJA REMOVIBLE

PARA ESTUFAS EVACALOR/PUNTOFUOCO",maniglia-rimovibile-,3.17,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/526-home_default/maniglia-rimovibile-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'evacalor/puntofuoco':8B 'manigl':1A,4B 'null':3A 'rimov':2A,5B 'stuf':7B"
142,20,NULL,NULL,"PIEDINO STUFE A PELLET "," PELLET STOVE FEET  MEASURE: 4 CM  ","PIED POELE A PELLET ","PIE ESTUFAS A PELLET ",,,,,"PIEDINO STUFE A PELLET

MISURA:4 CM

PER STUFE EVACALOR/PUNTOFUOCO",PELLET STOVE FEET MEASURE: 4 CM FOR EVACALOR STOVES / PUNTOFUOCO,"PIED POELES A PELLET 

MESURE:4 CM

POUR POELES EVACALOR/PUNTOFUOCO","PIE ESTUFAS A PELLET

MISURA:4 CM

PARA ESTUFAS EVACALOR/PUNTOFUOCO",piedino-stufe-a-pellet-,1.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/426-home_default/piedino-stufe-a-pellet-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'4':11B 'cm':12B 'evacalor/puntofuoco':15B 'misur':10B 'null':5A 'pellet':4A,9B 'piedin':1A,6B 'stuf':2A,7B,14B"
143,19,NULL,NULL,"RELÈ ESTERNO PER POMPA "," EXTERNAL RELAY FOR LOW PUMP ",RELAIS EXTERNE POUR POMPE,"RELÈ EXTERIOR PARA BOMBA ",,,,,RELÈ ESTERNO PER POMPA BASSO +CAVO COLLEGAMENTO,EXTERNAL RELAY FOR LOW PUMP + CONNECTION CABLE,RELAIS EXTERNE POUR POMPE BASSE CONSOMMATION + CABLE DE CONNEXION,RELÈ EXTERIOR PARA BOMBA BAJO +CABLE CONECCION,rele-esterno-per-pompa-,29.28,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/409-home_default/rele-esterno-per-pompa-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'bass':10B 'cav':11B 'colleg':12B 'estern':2A,7B 'null':5A 'pomp':4A,9B 'rel':1A,6B"
144,19,NULL,NULL,"SENSORE  PRESSIONE PER ACQUA "," PRESSURE SENSOR FOR WATER",CAPTEUR PRESSION POUR EAU,"SENSOR PRESION PARA AGUA ",,,,,TRASDUTTORE PRESSIONE PER ACQUA 505,PRESSURE SENSOR FOR WATER,TRANSDUCTEUR DE PRESSION POUR EAU 505,SENSOR PRESION PARA AGUA,sensore-pressione-per-acqua-,44.04,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/411-home_default/sensore-pressione-per-acqua-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'505':10B 'acqua':4A,9B 'null':5A 'pression':2A,7B 'sensor':1A 'trasduttor':6B"
145,14,NULL,NULL,NASTRO ADESIVO IN FIBRA DI VETRO 550°C 10mm X 5mm,GLASS FIBER ADHESIVE TAPE 550 ° C 10mm X 5mm,RUBAN ADHÉSIF EN FIBRE DE VERRE 550°C 10mm X 5mm,CUERDA ADHESIVA 550°C 10mm X 5mm,,,,,"NASTRO ADESIVO IN FIBRA DI VETRO 550°C 10mm X 5mm

Spessore 5 mm.
Larghezza: 10

Colore: Grigio Scuro

PREZZO AL METRO!","GLASS FIBER ADHESIVE TAPE 550 ° C 10mm X 5mm

 Thickness 5 mm. Width: 10 Color: Dark Gray 

PRICE PER METER!","RUBAN ADHÉSIF EN FIBRE DE VERRE 550 ° C 10mm X 5mm

Épaisseur 5 mm.
Largeur: 10

Couleur: gris foncé

PRIX PAR MÈTRE!","DIMENSION 5 mm.
LONGITUD: 10

Color: GRIS

PRECIO CADA METRO!",nastro-adesivo-in-fibra-di-vetro-550c-10mm-x-5mm,4.39,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/413-home_default/nastro-adesivo-in-fibra-di-vetro-550c-10mm-x-5mm.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'10':28B '10mm':9A,21B '5':25B '550':7A,19B '5mm':11A,23B 'ades':2A,14B 'color':29B 'fibr':4A,16B 'grig':30B 'larghezz':27B 'metr':34B 'mm':26B 'nastr':1A,13B 'null':12A 'prezz':32B 'scur':31B 'spessor':24B 'vetr':6A,18B 'x':10A,22B"
146,14,NULL,NULL,CORDINO 12 MM BIANCO,Diameter 12 mm Flexible White Color,CORDON 12 MM BLANC,CUERDA 12 MM BIANCO,,,,,"Diametro 12 mm

Flessibile Colore Bianco

PREZZO AL METRO!","Diameter 12 mm Flexible White Color

 PRICE PER METER!","Diamètre 12 mm

Couleur blanche, flexible

PRIX PAR MÈTRE!","Diametro 12 mm

Flesible Color Blanco

PRECIO CADA METRO!",cordino-12-mm-bianco,4.64,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/415-home_default/cordino-12-mm-bianco.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'12':2A,7B 'bianc':4A,11B 'color':10B 'cordin':1A 'diametr':6B 'flessibil':9B 'metr':14B 'mm':3A,8B 'null':5A 'prezz':12B"
147,14,NULL,NULL,CORDINO 20 MM,Diameter 20 mm Flexible White Color,CORDON 20 MM,CUERDA 20 MM,,,,,"Diametro 20 mm

Flessibile Colore Bianco

PREZZO AL METRO!","Diameter 20 mm Flexible White Color 

PRICE PER METER!","Diamètre 20 mm

Flexible, coleur blanche

PRIX PAR MÈTRE!","Diametro 20 mm

Flesible Color Blanco

PRECIO CADA METRO!",cordino-20-mm,7.93,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/414-home_default/cordino-20-mm.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'20':2A,6B 'bianc':10B 'color':9B 'cordin':1A 'diametr':5B 'flessibil':8B 'metr':13B 'mm':3A,7B 'null':4A 'prezz':11B"
148,12,NULL,NULL,BRACIERE CAMINETTI AD ANGOLO," BRAZIER FOR EVACALOR STOVES GIOTTO-RAFFAELLO-MICHELANGELO",BRASERO POUR CHEMINÈES D'ANGLE,BRASERO PARA CHIMENEAS A ESQUINA,,,,,BRACIERE PER STUFE EVACALOR-PUNTOFUOCO  GIOTTO-RAFFAELLO-MICHELANGELO,BRAZIER FOR EVACALOR STOVES-PUNTOFUOCO MODELS: GIOTTO-RAFFAELLO-MICHELANGELO,BRASERO POUR POELES EVACALOR-PUNTOFUOCO  GIOTTO-RAFFAELLO-MICHELANGELO,"BRASERO PARA CHIMENEAS A ESQUINA

EVACALOR-PUNTO FUOCO",braciere-caminetti-ad-angolo,35.99,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/566-home_default/braciere-caminetti-ad-angolo.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'angol':4A 'brac':1A,6B 'caminett':2A 'evacalor':10B 'evacalor-puntofuoc':9B 'giott':13B 'giotto-raffaello-michelangel':12B 'michelangel':15B 'null':5A 'puntofuoc':11B 'raffaell':14B 'stuf':8B"
149,20,NULL,NULL,MODULO WIFI AGUA NAVEL 2.0," AGUA NAVEL 2.0 WIFI MODULE  ",MODULE WIFI AGUA NAVEL 2.0,MODULO WIFI AGUA NAVEL 2.0,,,,,"MODULO WIFI AGUA NAVEL 2.0 PER COMANDO A DISTANZA

BLUETOOTH E APPLICAZIONE PER SMARTPHONE

 

PER STUFE EVACALOR-PUNTOFUOCO CON ELETTRONICA MICRONOVA( PRODOTTE DAL 2017)

Accessorio compatibile per tutti i modelli predisposti.","AGUA NAVEL 2.0 WIFI MODULE FOR REMOTE

 CONTROL BLUETOOTH AND APPLICATION FOR SMARTPHONES

 FOR EVACALOR STOVES - PUNTOFUOCO WITH MICRONOVA ELECTRONICS (PRODUCED SINCE 2017) 
Compatible accessory for all models prepared.","MODULE WIFI AGUA NAVEL 2.0 POUR COMMANDE A DISTANCE

BLUETOOTH ET APPLICATION POUR SMARTPHONES

 

POUR POELES EVACALOR - PUNTOFUOCO AVEC MICRONOVA ELECTRONICS (PRODUIT DEPUIS 2017)

Accessoire compatible avec les modèles préparés.","MODULO WIFI AGUA NAVEL 2.0

PARA ESTUFAS EVACALOR-PUNTOFUOCO CON ELECTRONICA MICRONOVA( PRODUCIDAS DESDE 2017)",modulo-wifi-agua-navel-20,231.80,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/429-home_default/modulo-wifi-agua-navel-20.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'2.0':5A,11B '2017':31B 'accessor':32B 'agu':3A,9B 'applic':18B 'bluetooth':16B 'com':13B 'compat':33B 'distanz':15B 'elettron':27B 'evacalor':24B 'evacalor-puntofuoc':23B 'micronov':28B 'modell':37B 'modul':1A,7B 'navel':4A,10B 'null':6A 'predispost':38B 'prodott':29B 'puntofuoc':25B 'smartphon':20B 'stuf':22B 'wif':2A,8B"
150,20,NULL,NULL,INTERFACCIA SERIALE MICRONOVA," SERIAL INTERFACE FOR STOVES WITH MICRONOVA ELECTRONICS",INTERFACE DE SERIE MICRONOVA,INTERFAZ SERIE MICRONOVA,,,,,INTERFACCIA SERIALE PER STUFE CON ELETTRONICA MICRONOVA,SERIAL INTERFACE FOR STOVES WITH MICRONOVA ELECTRONICS,INTERFACE DE SERIE POUR POELES AVEC ELECTRONIQUE MICRONOVA,PARA ESTUFAS CON ELECTRONICA MICRONOVA,interfaccia-seriale-micronova,238.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/421-home_default/interfaccia-seriale-micronova.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'elettron':10B 'interfacc':1A,5B 'micronov':3A,11B 'null':4A 'serial':2A,6B 'stuf':8B"
151,20,NULL,NULL,RACCORDO CANALIZZAZIONE," DUCT FITTING FOR SLIM 11 KW ",RACCORD CANALISATION,CONEXIONES DE CONDUCTO,,,,,RACCORDO CANALIZZAZIONE PER STUFE SLIM 11 KW EVACALOR/PUNTOFUOCO,DUCT FITTING FOR SLIM 11 KW EVACALOR / PUNTOFUOCO STOVES,RACCORD CANALISATION POUR POELES SLIM 11 KW EVACALOR/PUNTOFUOCO,CONEXIONES DE CONDUCTO PARA ESTUFAS SLIM 11 KW EVACALOR/PUNTOFUOCO,raccordo-canalizzazione,24.20,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/424-home_default/raccordo-canalizzazione.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'11':9B 'canalizz':2A,5B 'evacalor/puntofuoco':11B 'kw':10B 'null':3A 'raccord':1A,4B 'slim':8B 'stuf':7B"
152,20,NULL,NULL,RIDUTTORE CANALIZZAZIONE 60-80," DUCT FITTING REDUCTION 60-80MM ",RACCORD POUR CANALISATION 60-80,"CONEXIONES DE CONDUCTO ",,,,,RACCORDO CANALIZZAZIONE RIDUZIONE 60-80MM PER STUFE 15 KW CANALIZZATE EVACALOR/PUNTOFUOCO,DUCT FITTING REDUCTION 60-80MM FOR STOVES 15 KW DUCTED EVACALOR / PUNTOFUOCO,RACCORD CANALISATION  60-80 POUR POELES 15 KW EVACALOR/PUNTOFUOCO CANALISÉS,CONEXIONES DE CONDUCTO  60-80MM PARA ESTUFAS 15 KW CANALIZADAS EVACALOR/PUNTOFUOCO,raccordo-canalizzazione-60-80,22.62,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/529-home_default/raccordo-canalizzazione-60-80.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'-80':4A,10B '15':14B '60':3A,9B 'canalizz':2A,7B,16B 'evacalor/puntofuoco':17B 'kw':15B 'mm':11B 'null':5A 'raccord':6B 'riduttor':1A 'riduzion':8B 'stuf':13B"
153,7,NULL,NULL,ENCODER PER MOTORE FUMI EBM," ENCODER FOR FUMI EBM ENGINE",ENCODEUR POUR MOTEUR FUMÈES EBM,ENCODER PARA MOTOR HUMOS EBM,,,,,SOLO ENCODER PER MOTORE FUMI EBM,ENCODER ONLY FOR EBM SMOKES MOTOR,SEULEMENT ENCODEUR POUR MOTEUR FUMÈES EBM,ENCODER PARA MOTOR HUMOS EBM,encoder-per-motore-fumi-ebm,0.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/446-home_default/encoder-per-motore-fumi-ebm.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'ebm':5A,12B 'encoder':1A,8B 'fum':4A,11B 'motor':3A,10B 'null':6A 'sol':7B"
154,12,NULL,NULL,BRACIERE STUFE 14.5  KW EVACALOR-PUNTOFUOCO,14.5  KW EVACALOR-PUNTOFUOCO BRAZIER,BRASERO 14.5  KW EVACALOR-PUNTOFUOCO,BRASERO ESTUFAS 14.5  KW EVACALOR-PUNTOFUOCO,,,,,"BRACIERE STUFE 14.5 KW EVACALOR-PUNTOFUOCO

NAOMI-ALICE-MARA","BRAZIER STOVES 14.5 KW EVACALOR-PUNTOFUOCO

 NAOMI-ALICE-MARA","BRASERO POELES 14.5 KW EVACALOR-PUNTOFUOCO

NAOMI-ALICE-MARA",PARA ESTUFAS NAOMI ALICE MARTA,braciere-stufe-145-kw-evacalor-puntofuoco,52.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/569-home_default/braciere-stufe-145-kw-evacalor-puntofuoco.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'14.5':3A,11B 'alic':18B 'brac':1A,9B 'evacalor':6A,14B 'evacalor-puntofuoc':5A,13B 'kw':4A,12B 'mar':19B 'naom':17B 'naomi-alice-mar':16B 'null':8A 'puntofuoc':7A,15B 'stuf':2A,10B"
155,12,NULL,NULL,"PARETE CAMERA DI COMBUSTIONE IN GHISA STUFE 7,5 KW SLIM"," WALL OF COMBUSTION CAST IRON STOVES 7.5 KW SLIM",MUR CHAMBRE DE COMBUSTION EN FONTE POELES 7.5 KW SLIM,PARED CAMARA DE COMBUSTION EN HIERRO FUNDIDO ESTUFAS EVACALOR-PUNTOFUOCO,,,,,"PARETE CAMERA DI COMBUSTIONE IN GHISA STUFE 7,5 KW SLIM 

PER STUFE EVACALOR-PUNTOFUOCO

PUO' SOSTITUIRE UNA PARETE USURATA I GHISA OPPURE ESSERE AGGIUNTA A STUFE SLIM CON LA CAMERA DI COMBUSTIONE IN METALLO(APPORTANDO DELLE MODIFICHE)","WALL OF COMBUSTION CAST IRON STOVES 7.5 KW SLIM FOR EVACALOR STOVES - PUNTOFUOCO
YOU CAN REPLACE A WEARED CAST IRON OR BE ADDED TO SLIM STOVES WITH THE METAL COMBUSTION CHAMBER (MAKING MODIFICATIONS)","MUR CHAMBRE DE COMBUSTION EN FONTE POELES 7.5 KW SLIM

POUR POELES EVACALOR - PUNTOFUOCO

VOUS POUVEZ REMPLACER UN MUR EN FONTE OU IL PEUT ÊTRE AJOUTÉ À DES POÊLES SLIM AVEC LA CHAMBRE DE COMBUSTION EN MÉTAL (AVEC DES MODIFICATIONS)","PUEDE SOSTITUIR  UNA PARED URRUINADA EN HIERRO FUNDIDO O PUEDE SER ANADIDA

A ESTUFAS SLIM CON LA CAMARA DE COMBUSTION EN HIERRO (HACIENDO MODIFICAS)",parete-camera-di-combustione-in-ghisa-stufe-evacalor-puntofuoco,44.29,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/449-home_default/parete-camera-di-combustione-in-ghisa-stufe-evacalor-puntofuoco.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'5':9A,21B '7':8A,20B 'aggiunt':38B 'apport':49B 'camer':2A,14B,44B 'combustion':4A,16B,46B 'esser':37B 'evacalor':27B 'evacalor-puntofuoc':26B 'ghis':6A,18B,35B 'kw':10A,22B 'metall':48B 'modif':51B 'null':12A 'oppur':36B 'par':1A,13B,32B 'puntofuoc':28B 'puo':29B 'slim':11A,23B,41B 'sostitu':30B 'stuf':7A,19B,25B,40B 'usur':33B"
156,12,NULL,NULL,BRACIERE IN ACCIAIO PER STUFE FRIDA-LUISA-ILARIA," STEEL BRAZIER FOR FRIDA-LUISA-ILARIA STOVES",BRASERO EN ACIER POUR POÊLES FRIDA-LUISA-ILARIA,BRASERO EN ACERO PARA ESTUFAS FRIDA-LUISA-ILARIA,,,,,"BRACIERE IN ACCIAIO PER STUFE FRIDA-LUISA-ILARIA

PUNTOFUOCO - EVACALOR","STEEL BRAZIER FOR FRIDA-LUISA-ILARIA 

STOVES PUNTOFUOCO - EVACALOR","BRASERO EN ACIER POUR POÊLES FRIDA-LUISA-ILARIA

PUNTOFUOCO - EVACALOR",,braciere-in-acciaio-per-stufe-frida-luisa-ilaria,54.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/570-home_default/braciere-in-acciaio-per-stufe-frida-luisa-ilaria.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'acciai':3A,13B 'brac':1A,11B 'evacalor':21B 'frid':7A,17B 'frida-luisa-ilar':6A,16B 'ilar':9A,19B 'luis':8A,18B 'null':10A 'puntofuoc':20B 'stuf':5A,15B"
157,10,NULL,NULL,PANNELLO DI COMANDO CEZA E RICEVITORE TELECOMANDO,CONTROL PANEL CEZA AND REMOTE RECEIVER,PANNEAU DE COMMANDE CEZA ET RECEPTEUR DE TELECOMMANDE,PANEL DE CONTROL CEZA Y RECEPTOR DE CONTROL REMOTO,,,,,PANNELLO DI COMANDO CEZA E RICEVITORE TELECOMANDO,CONTROL PANEL CEZA AND REMOTE RECEIVER,PANNEAU DE COMMANDE CEZA ET RECEPTEUR DE TELECOMMANDE,PANEL DE CONTROL CEZA Y RECEPTOR DE CONTROL REMOTO,display-verticale-micronova-6-tasti-157,60.88,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/456-home_default/display-verticale-micronova-6-tasti.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'cez':4A,12B 'com':3A,11B 'null':8A 'pannell':1A,9B 'ricevitor':6A,14B 'telecom':7A,15B"
159,12,NULL,NULL,"BRACIERE 15/19.5 KW  FUTURA, DUNA, IVY","BRAZIER 15 / 19.5 KW FUTURA, DUNA, IVY","BRASERO 15/19.5 KW  FUTURA, DUNA, IVY","BRASERO 15/19.5 KW  FUTURA, DUNA, IVY",,,,,"BRACIERE 15/20 KW ACC.430 SALDATO

PER STUFE EVACALOR- PUNTOFUOCO FUTURA -DUNA - IVY","BRAZIER 15/20 KW ACC.430 WELDED FOR EVACALOR STOVES - PUNTOFUOCO

 FUTURA - DUNA - IVY","BRASERO 15/20 KW ACC.430 SOUDÉ

POUR POELES EVACALOR - PUNTOFUOCO FUTURA - DUNA - IVY",,braciere-15195-kw-futura-duna-ivy,47.99,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/572-home_default/braciere-15195-kw-futura-duna-ivy.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'15/19.5':2A '15/20':9B 'acc.430':11B 'brac':1A,8B 'dun':5A,18B 'evacalor':15B 'futur':4A,17B 'ivy':6A,19B 'kw':3A,10B 'null':7A 'puntofuoc':16B 'sald':12B 'stuf':14B"
160,12,NULL,NULL,BRACIERE SENZA FONDO," BRAZIER WITHOUT BASE",BRASERO SANS FOND,BRASERO SIN FONDO,,,,,"BRACIERE SENZA FONDO

 PER STUFE EVACALOR-PUNTOFUOCO INES-MILLY 

VIENE VENDUTO SOLO BRACIERE E NON I FONDI BRACIERE",BRAZIER WITHOUT BASE  FOR EVACALOR STOVES - PUNTOFUOCO INES-MILLY,"BRASERO SANS FOND

 

POUR POELES EVACALOR-PUNTO FUOCO INES-MILLY",PARA ESTUFAS INES-MILLY,braciere-senza-fondo,25.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/573-home_default/braciere-senza-fondo.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'brac':1A,5B,19B,24B 'evacalor':11B 'evacalor-puntofuoc':10B 'fond':3A,7B,23B 'ines':14B 'ines-milly':13B 'milly':15B 'null':4A 'puntofuoc':12B 'senz':2A,6B 'sol':18B 'stuf':9B 'vend':17B 'vien':16B"
161,12,NULL,NULL,DEFLETTORE FUMI STUFE EVACALOR- PUNTOFUOCO," FUME DEFLECTOR STOVES EVACALOR- PUNTOFUOCO",DEFLECTEUR FUMÈES POELES EVACALOR- PUNTOFUOCO,DEFLECTOR DE HUMOS ESTUFAS EVACALOR- PUNTOFUOCO,,,,,"DEFLETTORE FUMI STUFE 13,5 KE- 15 KW  EVACALOR- PUNTOFUOCO",SMOKE DEFLECTOR STOVES 13.5 KE- 15 KW EVACALOR - FIREPOINT,"DEFLECTEUR FUMÈES POELES 13,5 KE- 15 KW  EVACALOR- PUNTOFUOCO",PARA ESTUFAS 11-13 KW EVACALOR-PUNTOFUOCO,deflettore-fumi-stufe-evacalor-puntofuoco,16.35,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/459-home_default/deflettore-fumi-stufe-evacalor-puntofuoco.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'13':10B '15':13B '5':11B 'deflettor':1A,7B 'evacalor':4A,15B 'fum':2A,8B 'ke':12B 'kw':14B 'null':6A 'puntofuoc':5A,16B 'stuf':3A,9B"
162,12,NULL,NULL,FONDO BRACIERE PELLET,BRAZIER PELLET BACKGROUND,FOND BRASERO PELLET,FONDO BRASERO PELLET,,,,,"FONDO BRACIERE PELLET 

RICAMBIO PER BRACIERE SENZA FONDO 

STUFE INES -MILLY

MISURE:11.3X4.7 CM

EVACALOR -PUNTOFUOCO","BRAZIER PELLET BACKGROUND REPLACEMENT FOR BRAZIER WITHOUT BASE STOVES INES -MILLY EVACALOR - PUNTOFUOCO
 

 Impara la pronuncia
 

 

BRAZIER PELLET BACKGROUND REPLACEMENT FOR BRAZIER WITHOUT BASE STOVES INES -MILLY EVACALOR - PUNTOFUOCO","FOND BRASERO PELLET 

PIECE DETACHÉE POUR BRASERO SANS FOND

POÊLES INES -MILLY

EVACALOR -PUNTOFUOCO","RECAMBIO PARA BRASERO SIN FONDO 

ESTUFAS INES -MILLY

EVACALOR -PUNTOFUOCO",fondo-braciere-pellet,15.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/461-home_default/fondo-braciere-pellet.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'11.3':17B 'brac':2A,6B,10B 'cm':19B 'evacalor':20B 'fond':1A,5B,12B 'ines':14B 'milly':15B 'misur':16B 'null':4A 'pellet':3A,7B 'puntofuoc':21B 'ricamb':8B 'senz':11B 'stuf':13B 'x4.7':18B"
163,12,NULL,NULL,FONDO BRACIERE NOCCIOLINO,OLIVE KERNEL BRACIER BACKGROUND,FOND BRASERO COQUILLE DE NOIX,FONDO BRASERO NOCCIOLINO,,,,,"FONDO BRACIERE NOCCIOLINO

RICAMBIO PER BRACIERE SENZA FONDO 

STUFE INES -MILLY

MISURE:11.3X4.7 CM

EVACALOR -PUNTOFUOCO","OLIVE KERNEL BRACIER BACKGROUND

REPLACEMENT FOR BRAZIER WITHOUT BASE STOVES

 INES -MILLY EVACALOR - PUNTOFUOCO","FOND BRASERO COQUILLE DE NOIX

PIECE DETACHEE POUR BRASERO SANS FOND

POELES INES -MILLY

EVACALOR -PUNTOFUOCO",,fondo-braciere-nocciolino,15.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/467-home_default/fondo-braciere-nocciolino.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'11.3':17B 'brac':2A,6B,10B 'cm':19B 'evacalor':20B 'fond':1A,5B,12B 'ines':14B 'milly':15B 'misur':16B 'nocciolin':3A,7B 'null':4A 'puntofuoc':21B 'ricamb':8B 'senz':11B 'stuf':13B 'x4.7':18B"
